time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729703040000,40601,96.597,96.5587,96.65,96.66,96.55,429
1729703100000,50862,96.6599,96.66,96.685,96.69,96.6302,535
1729703160000,17526,96.6656,96.68,96.665,96.69,96.65,248
1729703220000,36663,96.7466,96.6699,96.78,96.78,96.6699,427
1729703280000,34000,96.793,96.78,96.76,96.83,96.732,451
1729703340000,35618,96.7017,96.755,96.6495,96.755,96.64,456
1729703400000,19505,96.6957,96.65,96.702,96.72,96.65,223
1729703460000,13835,96.7085,96.705,96.71,96.7399,96.68,196
1729703520000,17427,96.6671,96.7,96.66,96.705,96.64,194
1729703580000,18365,96.6594,96.66,96.675,96.678,96.6258,281
1729703640000,17723,96.6771,96.67,96.71,96.72,96.644,244
1729703700000,19030,96.688,96.71,96.64,96.71,96.64,267
1729703760000,16182,96.6581,96.64,96.66,96.69,96.6245,170
1729703820000,26858,96.6647,96.657231,96.72,96.74,96.64,295
1729703880000,28845,96.7507,96.72,96.8,96.8,96.72,383
1729703940000,18293,96.7509,96.77,96.715,96.7841,96.71,298
1729704000000,29148,96.6529,96.7,96.675,96.7,96.6,350
1729704060000,21832,96.6615,96.65,96.71,96.72,96.6216,222
1729704120000,13106,96.7397,96.72,96.715,96.7799,96.7,187
1729704180000,14223,96.6932,96.72,96.6875,96.72,96.676,228
1729704240000,10933,96.6731,96.688,96.635,96.695,96.63,241
1729704300000,18210,96.6308,96.62,96.6259,96.655,96.59,243
1729704360000,11130,96.635,96.605,96.625,96.6263,96.6,122
1729704420000,22234,96.6044,96.63,96.5375,96.64,96.5375,247
1729704480000,12088,96.5648,96.545,96.54,96.59,96.53,188
1729704540000,74030,96.5543,96.55,96.6024,96.61,96.53,259
1729704600000,10688,96.5922,96.6,96.61,96.64,96.56,213
1729704660000,8461,96.5978,96.62,96.61,96.63,96.5901,110
1729704720000,9703,96.6278,96.605,96.605,96.67,96.6,234
1729704780000,7383,96.5919,96.59,96.6,96.6051,96.58,147
